year,games_slug,sport,event,event_gender,participant_type,participant_title,athlete,athlete_url,country,country_code,noc,medal,gold,silver,bronze
1932,los-angeles-1932,Swimming,200m breaststroke men,Men,Athlete,nan,Reizo KOIKE,https://olympics.com/en/athletes/reizo-koike,Japan,JP,JPN,SILVER,0,1,0
1932,los-angeles-1932,Swimming,200m breaststroke men,Men,Athlete,nan,Teofilo YLDEFONSO,https://olympics.com/en/athletes/teofilo-yldefonso,Philippines,PH,PHI,BRONZE,0,0,1
1932,los-angeles-1932,Swimming,4x100m freestyle relay women,Women,GameTeam,United States team,nan,,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Swimming,4x100m freestyle relay women,Women,GameTeam,Netherlands team,nan,,Netherlands,NL,NED,SILVER,0,1,0
1932,los-angeles-1932,Swimming,4x100m freestyle relay women,Women,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,foil individual women,Women,Athlete,nan,Ellen S. PREIS-MÜLLER,https://olympics.com/en/athletes/ellen-s-preis-muller,Austria,AT,AUT,GOLD,1,0,0
1932,los-angeles-1932,Fencing,foil individual women,Women,Athlete,nan,Judy Guinness Penn-Hughes,,Great Britain,GB,GBR,SILVER,0,1,0
1932,los-angeles-1932,Fencing,foil individual women,Women,Athlete,nan,Erna BOGEN,https://olympics.com/en/athletes/erna-bogen,Hungary,HU,HUN,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,sabre team men,Men,GameTeam,Hungary team,nan,,Hungary,HU,HUN,GOLD,1,0,0
1932,los-angeles-1932,Fencing,sabre team men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,sabre team men,Men,GameTeam,Poland team,nan,,Poland,PL,POL,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,épée team men,Men,GameTeam,France team,nan,,France,FR,FRA,GOLD,1,0,0
1932,los-angeles-1932,Fencing,épée team men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,épée team men,Men,GameTeam,United States team,nan,,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,foil individual men,Men,Athlete,nan,Gustavo MARZI,https://olympics.com/en/athletes/gustavo-marzi,Italy,IT,ITA,GOLD,1,0,0
1932,los-angeles-1932,Fencing,foil individual men,Men,Athlete,nan,Joseph L. LEVIS,https://olympics.com/en/athletes/joseph-l-levis,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,foil individual men,Men,Athlete,nan,Giulio GAUDINI,https://olympics.com/en/athletes/giulio-gaudini,Italy,IT,ITA,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,épée individual men,Men,Athlete,nan,Giancarlo C. CORNAGGIA-MEDICI,https://olympics.com/en/athletes/giancarlo-c-cornaggia-medici,Italy,IT,ITA,GOLD,1,0,0
1932,los-angeles-1932,Fencing,épée individual men,Men,Athlete,nan,Georges BUCHARD,https://olympics.com/en/athletes/georges-buchard,France,FR,FRA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,épée individual men,Men,Athlete,nan,Carlo AGOSTONI,https://olympics.com/en/athletes/carlo-agostoni,Italy,IT,ITA,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,sabre individual men,Men,Athlete,nan,György PILLER JEKELFALUSSY,https://olympics.com/en/athletes/gyorgy-piller-jekelfalussy,Hungary,HU,HUN,GOLD,1,0,0
1932,los-angeles-1932,Fencing,sabre individual men,Men,Athlete,nan,Giulio GAUDINI,https://olympics.com/en/athletes/giulio-gaudini,Italy,IT,ITA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,sabre individual men,Men,Athlete,nan,Endre KABOS,https://olympics.com/en/athletes/endre-kabos,Hungary,HU,HUN,BRONZE,0,0,1
1932,los-angeles-1932,Fencing,foil team men,Men,GameTeam,France team,nan,,France,FR,FRA,GOLD,1,0,0
1932,los-angeles-1932,Fencing,foil team men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,SILVER,0,1,0
1932,los-angeles-1932,Fencing,foil team men,Men,GameTeam,United States team,nan,,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Sailing,6m mixed,Open,GameTeam,Bissbi,nan,,Sweden,SE,SWE,GOLD,1,0,0
1932,los-angeles-1932,Sailing,6m mixed,Open,GameTeam,Gallant,nan,,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Sailing,6m mixed,Open,GameTeam,Caprice,nan,,Canada,CA,CAN,BRONZE,0,0,1
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Jupiter,Andrew J. Jr. LIBANO,https://olympics.com/en/athletes/andrew-j-jr-libano,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Jupiter,Gilbert T. GRAY,https://olympics.com/en/athletes/gilbert-t-gray,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Joy,George Colin RATSEY,https://olympics.com/en/athletes/george-colin-ratsey,Great Britain,GB,GBR,SILVER,0,1,0
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Joy,Peter JAFFE,https://olympics.com/en/athletes/peter-jaffe,Great Britain,GB,GBR,SILVER,0,1,0
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Swedish Star,Daniel (Dan) SUNDÉN-CULLBERG,https://olympics.com/en/athletes/daniel-dan-sunden-cullberg,Sweden,SE,SWE,BRONZE,0,0,1
1932,los-angeles-1932,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Swedish Star,Gunnar Anton Edvard ASTHER,https://olympics.com/en/athletes/gunnar-anton-edvard-asther,Sweden,SE,SWE,BRONZE,0,0,1
1932,los-angeles-1932,Sailing,olympic class monotype mixed,Open,Athlete,nan,Jacques Baptiste LEBRUN,https://olympics.com/en/athletes/jacques-baptiste-lebrun,France,FR,FRA,GOLD,1,0,0
1932,los-angeles-1932,Sailing,olympic class monotype mixed,Open,Athlete,nan,Adriaan Lambertus Joseph MAAS,https://olympics.com/en/athletes/adriaan-lambertus-joseph-maas,Netherlands,NL,NED,SILVER,0,1,0
1932,los-angeles-1932,Sailing,olympic class monotype mixed,Open,Athlete,nan,Santiago AMAT CANSINO,https://olympics.com/en/athletes/santiago-amat-cansino,Spain,ES,ESP,BRONZE,0,0,1
1932,los-angeles-1932,Sailing,8m mixed,Open,GameTeam,Angelita,nan,,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Sailing,8m mixed,Open,GameTeam,Santa Maria,nan,,Canada,CA,CAN,SILVER,0,1,0
1932,los-angeles-1932,Diving,3m springboard men,Men,Athlete,nan,Michael Riley GALITZEN,https://olympics.com/en/athletes/michael-riley-galitzen,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Diving,3m springboard men,Men,Athlete,nan,Edwin Harold SMITH,https://olympics.com/en/athletes/edwin-harold-smith,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Diving,3m springboard men,Men,Athlete,nan,Richard Kempster DEGENER,https://olympics.com/en/athletes/richard-kempster-degener,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Diving,10m platform men,Men,Athlete,nan,Edwin Harold SMITH,https://olympics.com/en/athletes/edwin-harold-smith,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Diving,10m platform men,Men,Athlete,nan,Michael Riley GALITZEN,https://olympics.com/en/athletes/michael-riley-galitzen,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Diving,10m platform men,Men,Athlete,nan,Frank Allen KURTZ,https://olympics.com/en/athletes/frank-allen-kurtz,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Diving,3m springboard women,Women,Athlete,nan,Georgia V. COLEMAN,https://olympics.com/en/athletes/georgia-v-coleman,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Diving,3m springboard women,Women,Athlete,nan,Katherine Louise RAWLS,https://olympics.com/en/athletes/katherine-louise-rawls,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Diving,3m springboard women,Women,Athlete,nan,Jane FAUNTZ,https://olympics.com/en/athletes/jane-fauntz,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Diving,10m platform women,Women,Athlete,nan,Dorothy POYNTON-HILL,https://olympics.com/en/athletes/dorothy-poynton-hill,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Diving,10m platform women,Women,Athlete,nan,Georgia V. COLEMAN,https://olympics.com/en/athletes/georgia-v-coleman,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Diving,10m platform women,Women,Athlete,nan,Marion Dale ROPER,https://olympics.com/en/athletes/marion-dale-roper,United States of America,US,USA,BRONZE,0,0,1
1932,los-angeles-1932,Equestrian Eventing,team mixed,Men,GameTeam,United States team,nan,,United States of America,US,USA,GOLD,1,0,0
1932,los-angeles-1932,Equestrian Eventing,team mixed,Men,GameTeam,Netherlands team,nan,,Netherlands,NL,NED,SILVER,0,1,0
1932,los-angeles-1932,Equestrian Eventing,individual mixed,Men,Athlete,nan,Charles Ferdinand PAHUD DE MORTANGES,https://olympics.com/en/athletes/charles-ferdinand-pahud-de-mortanges,Netherlands,NL,NED,GOLD,1,0,0
1932,los-angeles-1932,Equestrian Eventing,individual mixed,Men,Athlete,nan,Earl THOMSON,https://olympics.com/en/athletes/earl-thomson,United States of America,US,USA,SILVER,0,1,0
1932,los-angeles-1932,Equestrian Eventing,individual mixed,Men,Athlete,nan,Clarence VON ROSEN JR.,https://olympics.com/en/athletes/clarence-von-rosen-jr,Sweden,SE,SWE,BRONZE,0,0,1
1932,los-angeles-1932,Shooting,50m rifle prone 60 shots men,Men,Athlete,nan,Bertil Vilhelm RÖNNMARK,https://olympics.com/en/athletes/bertil-vilhelm-ronnmark,Sweden,SE,SWE,GOLD,1,0,0
1932,los-angeles-1932,Shooting,50m rifle prone 60 shots men,Men,Athlete,nan,Gustavo HUET BOBADILLA,https://olympics.com/en/athletes/gustavo-huet-bobadilla,Mexico,MX,MEX,SILVER,0,1,0
1932,los-angeles-1932,Shooting,50m rifle prone 60 shots men,Men,Athlete,nan,Zoltan HRADETZKY-SOOS-RUSZKA,https://olympics.com/en/athletes/zoltan-hradetzky-soos-ruszka,Hungary,HU,HUN,BRONZE,0,0,1
1932,los-angeles-1932,Shooting,25m rapid fire pistol 60 shots men,Men,Athlete,nan,Renzo MORIGI,https://olympics.com/en/athletes/renzo-morigi,Italy,IT,ITA,GOLD,1,0,0
1932,los-angeles-1932,Shooting,25m rapid fire pistol 60 shots men,Men,Athlete,nan,Heinz HAX,https://olympics.com/en/athletes/heinz-hax,Germany,DE,GER,SILVER,0,1,0
1932,los-angeles-1932,Shooting,25m rapid fire pistol 60 shots men,Men,Athlete,nan,Domenico MATTEUCCI,https://olympics.com/en/athletes/domenico-matteucci,Italy,IT,ITA,BRONZE,0,0,1
1932,los-angeles-1932,Cycling Track,1km time trial men,Men,Athlete,nan,Edgar Laurence GRAY,https://olympics.com/en/athletes/edgar-laurence-gray,Australia,AU,AUS,GOLD,1,0,0
1932,los-angeles-1932,Cycling Track,1km time trial men,Men,Athlete,nan,Jacobus Johannes VAN EGMOND,https://olympics.com/en/athletes/jacobus-johannes-van-egmond,Netherlands,NL,NED,SILVER,0,1,0
1932,los-angeles-1932,Cycling Track,1km time trial men,Men,Athlete,nan,Charles RAMPELBERG,https://olympics.com/en/athletes/charles-rampelberg,France,FR,FRA,BRONZE,0,0,1
1932,los-angeles-1932,Cycling Track,Team Pursuit 4000m men,Men,GameTeam,Italy team,nan,,Italy,IT,ITA,GOLD,1,0,0
1932,los-angeles-1932,Cycling Track,Team Pursuit 4000m men,Men,GameTeam,France team,nan,,France,FR,FRA,SILVER,0,1,0
1932,los-angeles-1932,Cycling Track,Team Pursuit 4000m men,Men,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,BRONZE,0,0,1
1932,los-angeles-1932,Cycling Track,Sprint individual men,Men,Athlete,nan,Jacobus Johannes VAN EGMOND,https://olympics.com/en/athletes/jacobus-johannes-van-egmond,Netherlands,NL,NED,GOLD,1,0,0
1932,los-angeles-1932,Cycling Track,Sprint individual men,Men,Athlete,nan,Louis CHAILLOT,https://olympics.com/en/athletes/louis-chaillot,France,FR,FRA,SILVER,0,1,0
1932,los-angeles-1932,Cycling Track,Sprint individual men,Men,Athlete,nan,Bruno PELLIZZARI,https://olympics.com/en/athletes/bruno-pellizzari,Italy,IT,ITA,BRONZE,0,0,1
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,France team,Maurice PERRIN,https://olympics.com/en/athletes/maurice-perrin,France,FR,FRA,GOLD,1,0,0
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,France team,Louis CHAILLOT,https://olympics.com/en/athletes/louis-chaillot,France,FR,FRA,GOLD,1,0,0
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,Great Britain team,Ernest Henry CHAMBERS,https://olympics.com/en/athletes/ernest-henry-chambers,Great Britain,GB,GBR,SILVER,0,1,0
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,Great Britain team,Stanley CHAMBERS,https://olympics.com/en/athletes/stanley-chambers,Great Britain,GB,GBR,SILVER,0,1,0
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,Denmark team,Harald CHRISTENSEN,https://olympics.com/en/athletes/harald-christensen,Denmark,DK,DEN,BRONZE,0,0,1
1932,los-angeles-1932,Cycling Track,2000m tandem men,Men,GameTeam,Denmark team,Willy Viggo GERVIN,https://olympics.com/en/athletes/willy-viggo-gervin,Denmark,DK,DEN,BRONZE,0,0,1
1932,lake-placid-1932,Speed skating,10000m men,Men,Athlete,nan,Irving JAFFEE,https://olympics.com/en/athletes/irving-jaffee,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Speed skating,10000m men,Men,Athlete,nan,Ivar BALLANGRUD,https://olympics.com/en/athletes/ivar-ballangrud,Norway,NO,NOR,SILVER,0,1,0
1932,lake-placid-1932,Speed skating,10000m men,Men,Athlete,nan,Frank STACK,https://olympics.com/en/athletes/frank-stack,Canada,CA,CAN,BRONZE,0,0,1
1932,lake-placid-1932,Speed skating,5000m men,Men,Athlete,nan,Irving JAFFEE,https://olympics.com/en/athletes/irving-jaffee,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Speed skating,5000m men,Men,Athlete,nan,Edward MURPHY,https://olympics.com/en/athletes/edward-murphy,United States of America,US,USA,SILVER,0,1,0
1932,lake-placid-1932,Speed skating,5000m men,Men,Athlete,nan,William F. LOGAN,https://olympics.com/en/athletes/william-f-logan,Canada,CA,CAN,BRONZE,0,0,1
1932,lake-placid-1932,Speed skating,1500m men,Men,Athlete,nan,Jack SHEA,https://olympics.com/en/athletes/jack-shea,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Speed skating,1500m men,Men,Athlete,nan,Alex Hurd,,Canada,CA,CAN,SILVER,0,1,0
1932,lake-placid-1932,Speed skating,1500m men,Men,Athlete,nan,William F. LOGAN,https://olympics.com/en/athletes/william-f-logan,Canada,CA,CAN,BRONZE,0,0,1
1932,lake-placid-1932,Speed skating,500m men,Men,Athlete,nan,Jack SHEA,https://olympics.com/en/athletes/jack-shea,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Speed skating,500m men,Men,Athlete,nan,Bernt EVENSEN,https://olympics.com/en/athletes/bernt-evensen,Norway,NO,NOR,SILVER,0,1,0
1932,lake-placid-1932,Speed skating,500m men,Men,Athlete,nan,Alex Hurd,,Canada,CA,CAN,BRONZE,0,0,1
1932,lake-placid-1932,Cross Country Skiing,50km men,Men,Athlete,nan,Veli SAARINEN,https://olympics.com/en/athletes/veli-saarinen,Finland,FI,FIN,GOLD,1,0,0
1932,lake-placid-1932,Cross Country Skiing,50km men,Men,Athlete,nan,Väinö LIIKKANEN,https://olympics.com/en/athletes/vaino-liikkanen,Finland,FI,FIN,SILVER,0,1,0
1932,lake-placid-1932,Cross Country Skiing,50km men,Men,Athlete,nan,Arne RUSTADSTUEN,https://olympics.com/en/athletes/arne-rustadstuen,Norway,NO,NOR,BRONZE,0,0,1
1932,lake-placid-1932,Cross Country Skiing,18km men,Men,Athlete,nan,Sven UTTERSTRÖM,https://olympics.com/en/athletes/sven-utterstrom,Sweden,SE,SWE,GOLD,1,0,0
1932,lake-placid-1932,Cross Country Skiing,18km men,Men,Athlete,nan,Axel WIKSTRÖM,https://olympics.com/en/athletes/axel-wikstrom,Sweden,SE,SWE,SILVER,0,1,0
1932,lake-placid-1932,Cross Country Skiing,18km men,Men,Athlete,nan,Veli SAARINEN,https://olympics.com/en/athletes/veli-saarinen,Finland,FI,FIN,BRONZE,0,0,1
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,United States team #1,J. Hubert STEVENS,https://olympics.com/en/athletes/j-hubert-stevens,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,United States team #1,Curtis STEVENS,https://olympics.com/en/athletes/curtis-stevens,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,Switzerland team #2,Reto CAPADRUTT,https://olympics.com/en/athletes/reto-capadrutt,Switzerland,CH,SUI,SILVER,0,1,0
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,Switzerland team #2,Oscar GEIER,https://olympics.com/en/athletes/oscar-geier,Switzerland,CH,SUI,SILVER,0,1,0
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,United States team #2,John HEATON,https://olympics.com/en/athletes/john-heaton,United States of America,US,USA,BRONZE,0,0,1
1932,lake-placid-1932,Bobsleigh,two-man men,Men,GameTeam,United States team #2,Robert MINTON,https://olympics.com/en/athletes/robert-minton,United States of America,US,USA,BRONZE,0,0,1
1932,lake-placid-1932,Bobsleigh,four-man men,Men,GameTeam,United States team #1,nan,,United States of America,US,USA,GOLD,1,0,0
1932,lake-placid-1932,Bobsleigh,four-man men,Men,GameTeam,United States team #2,nan,,United States of America,US,USA,SILVER,0,1,0
1932,lake-placid-1932,Bobsleigh,four-man men,Men,GameTeam,Germany team #1,nan,,Germany,DE,GER,BRONZE,0,0,1
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,France team,Andrée BRUNET,https://olympics.com/en/athletes/andree-brunet,France,FR,FRA,GOLD,1,0,0
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,France team,Pierre BRUNET,https://olympics.com/en/athletes/pierre-brunet-1,France,FR,FRA,GOLD,1,0,0
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,United States team #1,Beatrix LOUGHRAN,https://olympics.com/en/athletes/beatrix-loughran,United States of America,US,USA,SILVER,0,1,0
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,United States team #1,Sherwin BADGER,https://olympics.com/en/athletes/sherwin-badger,United States of America,US,USA,SILVER,0,1,0
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,Hungary team #1,Emilia ROTTER,https://olympics.com/en/athletes/emilia-rotter,Hungary,HU,HUN,BRONZE,0,0,1
1932,lake-placid-1932,Figure skating,Pairs mixed,Mixed,GameTeam,Hungary team #1,Laszlo SZOLLAS,https://olympics.com/en/athletes/laszlo-szollas,Hungary,HU,HUN,BRONZE,0,0,1
1932,lake-placid-1932,Figure skating,Individual men,Men,Athlete,nan,Karl SCHÄFER,https://olympics.com/en/athletes/karl-schafer,Austria,AT,AUT,GOLD,1,0,0
1932,lake-placid-1932,Figure skating,Individual men,Men,Athlete,nan,Gillis GRAFSTRÖM,https://olympics.com/en/athletes/gillis-grafstrom,Sweden,SE,SWE,SILVER,0,1,0
1932,lake-placid-1932,Figure skating,Individual men,Men,Athlete,nan,Montgomery WILSON,https://olympics.com/en/athletes/montgomery-wilson,Canada,CA,CAN,BRONZE,0,0,1
1932,lake-placid-1932,Figure skating,Individual women,Women,Athlete,nan,Sonja HENIE,https://olympics.com/en/athletes/sonja-henie,Norway,NO,NOR,GOLD,1,0,0
1932,lake-placid-1932,Figure skating,Individual women,Women,Athlete,nan,Fritzi BURGER,https://olympics.com/en/athletes/fritzi-burger,Austria,AT,AUT,SILVER,0,1,0
1932,lake-placid-1932,Figure skating,Individual women,Women,Athlete,nan,Maribel VINSON,https://olympics.com/en/athletes/maribel-vinson,United States of America,US,USA,BRONZE,0,0,1
1932,lake-placid-1932,Nordic Combined,Individual men,Men,Athlete,nan,Johan GRØTTUMSBRÅTEN,https://olympics.com/en/athletes/johan-grøttumsbraten,Norway,NO,NOR,GOLD,1,0,0
1932,lake-placid-1932,Nordic Combined,Individual men,Men,Athlete,nan,Ole STENEN,https://olympics.com/en/athletes/ole-stenen,Norway,NO,NOR,SILVER,0,1,0
1932,lake-placid-1932,Nordic Combined,Individual men,Men,Athlete,nan,Hans VINJARENGEN,https://olympics.com/en/athletes/hans-vinjarengen,Norway,NO,NOR,BRONZE,0,0,1
1932,lake-placid-1932,Ski Jumping,Normal Hill Individual men,Men,Athlete,nan,Birger RUUD,https://olympics.com/en/athletes/birger-ruud,Norway,NO,NOR,GOLD,1,0,0
1932,lake-placid-1932,Ski Jumping,Normal Hill Individual men,Men,Athlete,nan,Hans BECK,https://olympics.com/en/athletes/hans-beck,Norway,NO,NOR,SILVER,0,1,0
1932,lake-placid-1932,Ski Jumping,Normal Hill Individual men,Men,Athlete,nan,Kåre Walberg,,Norway,NO,NOR,BRONZE,0,0,1
1932,lake-placid-1932,Ice Hockey,ice hockey men,Men,GameTeam,Canada team,nan,,Canada,CA,CAN,GOLD,1,0,0
1932,lake-placid-1932,Ice Hockey,ice hockey men,Men,GameTeam,United States team,nan,,United States of America,US,USA,SILVER,0,1,0
1932,lake-placid-1932,Ice Hockey,ice hockey men,Men,GameTeam,Germany team,nan,,Germany,DE,GER,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,800m men,Men,Athlete,nan,Douglas Gordon LOWE,https://olympics.com/en/athletes/douglas-gordon-lowe,Great Britain,GB,GBR,GOLD,1,0,0
1928,amsterdam-1928,Athletics,800m men,Men,Athlete,nan,Erik BYLEHN,https://olympics.com/en/athletes/erik-bylehn,Sweden,SE,SWE,SILVER,0,1,0
1928,amsterdam-1928,Athletics,800m men,Men,Athlete,nan,Hermann ENGELHARD,https://olympics.com/en/athletes/hermann-engelhard,Germany,DE,GER,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,shot put men,Men,Athlete,nan,John H. KUCK,https://olympics.com/en/athletes/john-h-kuck,United States of America,US,USA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,shot put men,Men,Athlete,nan,Herman Harold BRIX,https://olympics.com/en/athletes/herman-harold-brix,United States of America,US,USA,SILVER,0,1,0
1928,amsterdam-1928,Athletics,shot put men,Men,Athlete,nan,Emil HIRSCHFELD,https://olympics.com/en/athletes/emil-hirschfeld,Germany,DE,GER,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,marathon men,Men,Athlete,nan,Boughera El Ouafi,,France,FR,FRA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,marathon men,Men,Athlete,nan,Manuel PLAZA REYES,https://olympics.com/en/athletes/manuel-plaza-reyes,Chile,CL,CHI,SILVER,0,1,0
1928,amsterdam-1928,Athletics,marathon men,Men,Athlete,nan,Martti B. MARTTELIN,https://olympics.com/en/athletes/martti-b-marttelin,Finland,FI,FIN,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,4x100m relay men,Men,GameTeam,United States team,nan,,United States of America,US,USA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,4x100m relay men,Men,GameTeam,Germany team,nan,,Germany,DE,GER,SILVER,0,1,0
1928,amsterdam-1928,Athletics,4x100m relay men,Men,GameTeam,Great Britain team,nan,,Great Britain,GB,GBR,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,triple jump men,Men,Athlete,nan,Mikio ODA,https://olympics.com/en/athletes/mikio-oda,Japan,JP,JPN,GOLD,1,0,0
1928,amsterdam-1928,Athletics,triple jump men,Men,Athlete,nan,Lee Casey,,United States of America,US,USA,SILVER,0,1,0
1928,amsterdam-1928,Athletics,triple jump men,Men,Athlete,nan,Vilho Immanuel TUULOS,https://olympics.com/en/athletes/vilho-immanuel-tuulos,Finland,FI,FIN,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,4x100m relay women,Women,GameTeam,Canada team,nan,,Canada,CA,CAN,GOLD,1,0,0
1928,amsterdam-1928,Athletics,4x100m relay women,Women,GameTeam,United States team,nan,,United States of America,US,USA,SILVER,0,1,0
1928,amsterdam-1928,Athletics,4x100m relay women,Women,GameTeam,Germany team,nan,,Germany,DE,GER,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,high jump men,Men,Athlete,nan,Robert Wade KING,https://olympics.com/en/athletes/robert-wade-king,United States of America,US,USA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,high jump men,Men,Athlete,nan,Benjamen Van Doren HEDGES,https://olympics.com/en/athletes/benjamen-van-doren-hedges,United States of America,US,USA,SILVER,0,1,0
1928,amsterdam-1928,Athletics,high jump men,Men,Athlete,nan,Claude Charles MENARD,https://olympics.com/en/athletes/claude-charles-menard,France,FR,FRA,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,pole vault men,Men,Athlete,nan,Sabin William CARR,https://olympics.com/en/athletes/sabin-william-carr,United States of America,US,USA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,pole vault men,Men,Athlete,nan,William Herbert DROEGEMUELLER,https://olympics.com/en/athletes/william-herbert-droegemueller,United States of America,US,USA,SILVER,0,1,0
1928,amsterdam-1928,Athletics,pole vault men,Men,Athlete,nan,Charles English MCGINNIS,https://olympics.com/en/athletes/charles-english-mcginnis,United States of America,US,USA,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,10000m men,Men,Athlete,nan,Paavo NURMI,https://olympics.com/en/athletes/paavo-nurmi,Finland,FI,FIN,GOLD,1,0,0
1928,amsterdam-1928,Athletics,10000m men,Men,Athlete,nan,Ville RITOLA,https://olympics.com/en/athletes/ville-ritola,Finland,FI,FIN,SILVER,0,1,0
1928,amsterdam-1928,Athletics,10000m men,Men,Athlete,nan,Edvin WIDE,https://olympics.com/en/athletes/edvin-wide,Sweden,SE,SWE,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,long jump men,Men,Athlete,nan,Edward Barton HAMM,https://olympics.com/en/athletes/edward-barton-hamm,United States of America,US,USA,GOLD,1,0,0
1928,amsterdam-1928,Athletics,long jump men,Men,Athlete,nan,Silvio M. CATOR,https://olympics.com/en/athletes/silvio-m-cator,Haiti,HT,HAI,SILVER,0,1,0
1928,amsterdam-1928,Athletics,long jump men,Men,Athlete,nan,Alfred Hilborn BATES,https://olympics.com/en/athletes/alfred-hilborn-bates,United States of America,US,USA,BRONZE,0,0,1
1928,amsterdam-1928,Athletics,hammer throw men,Men,Athlete,nan,Pat O'Callaghan,,Ireland,IE,IRL,GOLD,1,0,0
1928,amsterdam-1928,Athletics,hammer throw men,Men,Athlete,nan,Ossian E. SKIÖLD,https://olympics.com/en/athletes/ossian-e-skiold,Sweden,SE,SWE,SILVER,0,1,0
1928,amsterdam-1928,Athletics,hammer throw men,Men,Athlete,nan,Ed Black,,United States of America,US,USA,BRONZE,0,0,1
